CodMat,Descri,CosMat
MAT2353,SOLDADURA LIQUIDA CPVC-PAVCO A/C ENV. 1/4 Gal,49.71076923076923
MAT0825,"CODO 90° PVC ASTM D= 1 1/4"" PRESION AGUA FRIA",6.153538461538462
MAT3069,"UNION PVC ASTM D=1 1/4"" PRESION AGUA FRIA",3.2256923076923076
MAT3019,"TUBO PVC E-E D=1-1/4"" PRES.AGUA FRIA ASTM L=6.00 m",61.733230769230765
MAT2515,"TEE PVC ASTM D= 1 1/4"" PRESION AGUA FRIA",8.05476923076923
MAT3002,"TUBO PVC ExE AGUA FRIA ASTM D=1-1/2"" L=6,00 m",14.795538461538461
MAT3078,"UNION PVC PRESION A/F ASTM D=1-1/2""",5.910153846153847
MAT0849,"CODO 90° PVC PRESION A/F ASTM D=1-1/2""",7.719384615384615
MAT2539,"TEE PVC PRESION A/F ASTM D=1-1/2""",13.935384615384615
MAT0163,"ADAPTADOR HEMBRA ROSCA PVC NPT CONDUIT ASTM D=2""",11.16553846153846
MAT2152,"REDUCCION SOLDADA PVC PRESION A/F ASTM D=4""x3""",29.96123076923077
MAT2151,"REDUCCION SOLDADA PVC PRESION A/F ASTM D=3""x2-1/2""",18.651384615384615
MAT2150,"REDUCCION SOLDADA PVC PRESION A/F ASTM D=2-1/2""x2""",9.347692307692308
MAT3109,"UNION UNIVERSAL PRESION A/C CPVC D= 1/2""",25.76
MAT3021,"TUBO PVC ExE A. CALIENTE CPVC D=1/2"" P=100 PSI L=3.00 m",11.446923076923076
MAT2535,"TEE PVC PRESION A/C ASTM D=1/2""",5.031384615384615
MAT0848,"CODO 90° PVC PRESION A/C CPVC D=1/2""",3.5495384615384613
MAT3022,"TUBO PVC ExE A. CALIENTE CPVC D=3/4"" P=100 PSI L=3.00 m",17.701692307692305
MAT3110,"UNION UNIVERSAL PRESION A/C CPVC D= 3/4""",28.43076923076923
MAT3076,"UNION PVC PRESION A/C ASTM D=3/4""",3.5667692307692307
MAT2536,"TEE PVC PRESION A/C ASTM D=3/4""",7.684923076923076
MAT0846,"CODO 90° PVC PRESION A/C CPVC D= 3/4""",6.702769230769231
MAT3077,"UNION PVC PRESION A/F ASTM D=1""",2.324923076923077
MAT2538,"TEE PVC PRESION A/F ASTM D=1""",4.084153846153846
MAT3001,"TUBO PVC ExE AGUA FRIA ASTM D=1"" L=6,00 m",8.440153846153846
MAT0823,"CODO 90° PVC PRESION A/F ASTM D=1""",4.872307692307692
MAT2922,"TUBO H.F. 1 CAMPANA 2"" x 3 m.",112.15076923076923
MAT3190,YEE H.F. 2 C/CAMPANA,130.23107692307693
MAT1345,ESTOPA PARA CALAFATEO IMPORTADA PESO=24 Kgf/paquete,8.712461538461538
MAT2035,PLOMO EN LINGOTES PESO=25 Kgf/Lingote,3.2093846153846157
MAT3191,YEE H.F. 3 C/CAMPANA,243.02892307692306
MAT2924,"TUBO H.F. 1 CAMPANA 3"" L= 3.00 m",380.3926153846154
MAT2926,"TUBO H.F. 1 CAMPANA 4"" L= 3.00 m",501.9807692307692
MAT3192,YEE H.F. 4 C/CAMPANA,347.24123076923075
MAT2927,"TUBO H.F. 1 CAMPANA 6"" L= 3.00 m",732.9143076923077
MAT0071,"ABRAZADERA COLGANTE TIPO ""A"", D=6""",42.163538461538465
MAT3195,"YEE H.F. 6 x 4"" C/CAMPANA",651.11
MAT2475,"TEE H.F. CON REGISTRO D=2"" C/CAMPANA",102.96076923076923
MAT0892,"CODO H.F. 90° D=2"" C/CAMPANA",93.12061538461539
MAT2471,"TEE H.F. 2"" C/CAMPANA",153.36153846153846
MAT2476,"TEE H.F. CON REGISTRO D=3"" C/CAMPANA",250.27138461538462
MAT0893,"CODO H.F. 90° D=3"" C/CAMPANA",167.70784615384616
MAT2473,"TEE H.F. 3"" C/CAMPANA",234.55076923076922
MAT2477,"TEE H.F. CON REGISTRO D=4"" C/CAMPANA",349.55415384615384
MAT3194,"YEE H.F. 4 x 3"" C/CAMPANA",286.5381538461538
MAT0894,"CODO H.F. 90° D=4"" C/CAMPANA",279.4355384615385
MAT2474,"TEE H.F. 4"" C/CAMPANA",360.86107692307695
MAT0121,"ABRAZADERA TIPO ""U"", D=6""",29.152153846153848
MAT0895,"CODO H.F. 90° D=6"" C/CAMPANA",549.8553846153845
MAT2478,"TEE H.F. CON REGISTRO D=6"" C/CAMPANA",524.3312307692307
MAT2479,"TEE H.F. REDUCIDA D=6"" x 4"" C/CAMPANA",468.94738461538464
MAT2822,"TUBO CONC. JTA/MORTER.D=6"" C-2 INOS L=1.15 m P=33kgf/m",11.683538461538461
MAT2823,"TUBO CONC. JTA/MORTER.D=8"" C-2 INOS L=1.22 m P=48kgf/m",16.91046153846154
MAT2821,"TUBO CONC. JTA/MORTER.D=10"" C-2 INOS L=1.22m P=68 kgf/m",23.982153846153846
MAT2850,"TUBO CONC.JTA/MORTER.D=12"" C-2 INOS L=1.22 m P=104kgf/m",33.82092307692308
MAT3203,"YEE PVC P/AGUAS NEGRAS D=2""",4.088307692307692
MAT3010,"TUBO PVC AN NORMAL 2"" L= 3.00 m",5.667538461538461
MAT3204,"YEE PVC P/AGUAS NEGRAS D=3""",7.192615384615384
MAT3011,"TUBO PVC AN NORMAL 3"" L= 3.00 m",8.585076923076922
MAT2529,"TEE PVC P/AGUAS NEGRAS D=2""",3.6266153846153846
MAT0912,"CODO PVC AGUAS NEGRAS 45° D=2""",2.5412307692307694
MAT0913,"CODO PVC AGUAS NEGRAS 45° D=3""",5.203384615384616
MAT2530,"TEE PVC P/AGUAS NEGRAS D=3""",8.29676923076923
MAT3015,"TUBO PVC AN TIPO REFORZADO D=2"" L=3.00m e=3.20mm",9.679538461538462
MAT3016,"TUBO PVC AN TIPO REFORZADO D=3"" L=3.00m e=3.20mm",14.86030769230769
MAT3017,"TUBO PVC AN TIPO REFORZADO D=4"" L=3.00m e=3.20mm",22.114923076923077
MAT2531,"TEE PVC P/AGUAS NEGRAS D=3"" x 2""",7.399692307692308
MAT3205,"YEE PVC P/AGUAS NEGRAS D=4 x 3""",13.641692307692308
MAT2532,"TEE PVC P/AGUAS NEGRAS D=4""",16.966615384615384
MAT2910,"TUBO DE VENTILACION H.G.ISO. D= 1-1/2"" L= 6.40 m",53.590923076923076
MAT2911,"TUBO DE VENTILACION H.G.ISO. D= 2"" L= 6.40 m",68.69476923076923
MAT0897,"CODO H.G. 45° D=2""",37.61153846153846
MAT2912,"TUBO DE VENTILACION H.G.ISO. D= 2-1/2"" L= 6.40 m",105.37769230769231
MAT2913,"TUBO DE VENTILACION H.G.ISO. D= 3"" L= 6.40 m",130.5353846153846
MAT2122,REDUCCION DUCTO PARA BASURA 400x160mm,174.96123076923075
MAT0361,"ANILLO DE GOMA SELLOFLEX 6""",4.3556923076923075
MAT2359,SOMBRERO DE VENTILACION DUCTO PARA BASURA,94.92430769230769
MAT3013,"TUBO PVC AN NORMAL 6"" L= 3.00 m",33.10738461538462
MAT2533,"TEE PVC P/AGUAS NEGRAS D=4"" x 3""",10.077692307692306
MAT1251,DUCTO EXT P/BASURA C/BOCA D=400mmx1.42m,580.1944615384615
MAT1252,DUCTO EXTENSION P/BASURA D=400mmx1.82m,400.08123076923073
MAT0094,ABRAZADERA PARA DUCTO DE BASURA D= 400mm,119.37476923076923
MAT2740,"TUBERIA ACERO D=1/2"" SCH40 ASTM-A53 G-B S/COSTURA",259.9336923076923
MAT3059,"UNION DE H-N P/ROSCAR D= 1/2"" A-197SCHEDULE 40",108.39492307692308
MAT2466,"TEE DE H-N P/ROSCAR D= 1/2"" A-197 SCHEDULE 40",35.80215384615384
MAT1804,"MECHA TE-C+ HILTI 3/8"" X 6""",81.2103076923077
MAT0869,"CODO 90º H-N P/ROSCAR D= 1/2"" A-197 SCHEDULE 40",23.109846153846156
MAT0069,"ABRAZADERA COLGANTE TIPO ""A"", D=3/4""",5.907384615384616
MAT3062,"UNION DE H-N P/ROSCAR D= 3/4"" A-197 SCHEDULE 40",124.71446153846153
MAT2742,"TUBERIA ACERO D=3/4"" SCH 40 ASTM-A53 G-B S/COSTURA",391.3064615384615
MAT2469,"TEE DE H-N P/ROSCAR D= 3/4"" A-197 SCHEDULE 40",60.69707692307692
MAT0824,"CODO 90° DE H-N P/ROSCAR D= 3/4"" A-197 SCHEDULE 40",27.933076923076925
MAT2731,"TUBERIA ACERO D= 1"" SCH 40 ASTM-A53 G-B S/COSTURA",509.4429230769231
MAT0065,"ABRAZADERA COLGANTE TIPO ""A"", D=1""",7.138000000000001
MAT2463,"TEE DE H-N P/ROSCAR D= 1"" A-197 SCHEDULE 40",80.16815384615386
MAT0863,"CODO 90º DE H-N P/ROSCAR D= 1"" A-197 SCHEDULE 40",53.83169230769231
MAT3056,"UNION DE H-N P/ROSCAR D= 1"" A-197 SCHEDULE 40",143.8026153846154
MAT2465,"TEE DE H-N P/ROSCAR D= 1-1/4"" A-197 SCHEDULE 40",53.878
MAT2739,"TUBERIA ACERO D=1-1/4"" SCH40 ASTM-A53 G-B S/COSTURA",720.6664615384616
MAT0066,"ABRAZADERA COLGANTE TIPO ""A"", D=1-1/2""",7.654923076923077
MAT0865,"CODO 90º DE H-N P/ROSCAR D= 1-1/4"" A-197 SCHEDULE 40",81.61938461538462
MAT3058,"UNION DE H-N P/ROSCAR D= 1-1/4"" A-197 SCHEDULE 40",143.67492307692308
MAT3057,"UNION DE H-N P/ROSCAR D= 1-1/2"" A-197 SCHEDULE 40",273.94784615384617
MAT2738,"TUBERIA ACERO D=1-1/2"" SCH40 ASTM-A53 G-B S/COSTURA",999.9350769230768
MAT2464,"TEE DE H-N P/ROSCAR D= 1-1/2"" A-197 SCHEDULE 40",46.63569230769231
MAT0864,"CODO 90º DE H-N P/ROSCAR D= 1-1/2"" A-197 SCHEDULE 40",108.31123076923076
MAT3060,"UNION DE H-N P/ROSCAR D= 2"" A-197 SCHEDULE 40",287.86753846153846
MAT2732,"TUBERIA ACERO D= 2"" SCH 40 ASTM-A53 G-B S/COSTURA",1412.402
MAT2467,"TEE DE H-N P/ROSCAR D= 2"" A-197 SCHEDULE 40",138.0276923076923
MAT0866,"CODO 90º DE H-N P/ROSCAR D= 2"" A-197 SCHEDULE 40",170.22984615384615
MAT2741,"TUBERIA ACERO D=2-1/2"" SCH 40 ASTM-A53 G-B S/COSTURA",2197.7686153846153
MAT3061,"UNION DE H-N P/ROSCAR D= 2-1/2"" A-197 SCHEDULE 40",474.2070769230769
MAT2468,"TEE DE H-N P/ROSCAR D= 2-1/2"" A-197 SCHEDULE 40",332.51584615384616
MAT1802,"MECHA TE-C+ HILTI 1/2"" X 6""",114.35
MAT0867,"CODO 90º DE H-N P/ROSCAR D= 2-1/2"" A-197 SCHEDULE 40",264.7415384615385
MAT0884,"CODO DE ACERO P/SOLDAR D= 1/2"" WBP A-234 SCHEDULE 40",99.22969230769232
MAT2458,"TEE DE ACERO P/SOLDAR D= 1/2"" WBP A-234 SCHEDULE 40",149.53184615384615
MAT2462,"TEE DE ACERO P/SOLDAR D= 3/4"" WBP A-234 SCHEDULE 40",220.06630769230767
MAT0888,"CODO DE ACERO P/SOLDAR D= 3/4"" WBP A-234 SCHEDULE 40",109.1836923076923
MAT2455,"TEE DE ACERO P/SOLDAR D= 1"" WBP A-234 SCHEDULE 40",220.06630769230767
MAT0881,"CODO DE ACERO P/SOLDAR D= 1"" WBP A-234 SCHEDULE 40",115.6913846153846
MAT2457,"TEE DE ACERO P/SOLDAR D= 1-1/4"" WBP A-234 SCHEDULE 40",290.6293846153846
MAT0883,"CODO DE ACERO P/SOLDAR D= 1-1/4"" WBP A-234 SCHEDULE40",123.80384615384615
MAT2456,"TEE DE ACERO P/SOLDAR D= 1-1/2"" WBP A-234 SCHEDULE40",297.2909230769231
MAT0882,"CODO DE ACERO P/SOLDAR D= 1-1/2"" WBP A-234 SCHEDULE40",248.50584615384614
MAT2459,"TEE DE ACERO P/SOLDAR D= 2"" WBP A-234 SCHEDULE 40",349.4286153846154
MAT0885,"CODO DE ACERO P/SOLDAR D= 2"" WBP A-234 SCHEDULE 40",291.1213846153846
MAT2460,"TEE DE ACERO P/SOLDAR D= 2-1/2"" WBP A-234 SCHEDULE 40",571.266923076923
MAT0886,"CODO DE ACERO P/SOLDAR D= 2-1/2"" WBP A-234 SCHEDULE 40",345.8629230769231
MAT2461,"TEE DE ACERO P/SOLDAR D= 3"" WBP A-234 SCHEDULE 40",714.0836923076923
MAT2733,"TUBERIA ACERO D= 3"" SCH40 ASTM-A53 G-B S/COSTURA",3016.4063076923076
MAT0887,"CODO DE ACERO P/SOLDAR D= 3"" WBP A-234 SCHEDULE 40",560.1926153846154
MAT0458,"BARRA ROSCADA GALVANIZADA 5/8"" L= 2.00 m",21.896461538461537
MAT2109,"RAMPLUG HILTI HDI D=5/8"" ROSCA INTERNA",38.412615384615385
MAT1805,"MECHA TE-C+ HILTI 5/8"" X 8""",257.30492307692305
MAT0889,"CODO DE ACERO P/SOLDAR D= 6"" WBP A-234 SCHEDULE 40",2037.9024615384617
MAT2734,"TUBERIA ACERO D= 4"" SCH40 ASTM-A53 G-B S/COSTURA",4255.4055384615385
MAT2736,"TUBERIA ACERO D= 6"" SCH40 ASTM-A53 G-B S/COSTURA",8486.316307692308
MAT2107,"RAMPLUG HILTI HDI D=3/4"" ROSCA INTERNA",45.71769230769231
MAT1803,"MECHA TE-C+ HILTI 3/4"" X 12""",278.7424615384615
MAT0456,"BARRA ROSCADA GALVANIZADA 3/4"" L= 1.00 m",54.22723076923077
MAT0890,"CODO DE ACERO P/SOLDAR D= 8"" WBP A-234 SCHEDULE 40",3025.731846153846
MAT0072,"ABRAZADERA COLGANTE TIPO ""A"", D=8""",51.93523076923077
MAT2737,"TUBERIA ACERO D= 8"" SCH40 ASTM-A53 G-B S/COSTURA",11472.104
MAT2507,"TEE H.G. REDUCIDA D=3/4"" x 1/2""",12.850615384615384
MAT2412,"TAPA H.G. D=1/2""",3.761076923076923
MAT0383,"ANILLO H.G. REDUCIDO 1-1/2"" X 3/4""",18.178923076923077
MAT2411,"TAPA H.G. D=1 1/4""",10.969999999999999
MAT2501,"TEE H.G. REDUCIDA D=1-1/2""x 1-1/4""",37.61153846153846
MAT2572,"TEE REDUCIDA PVC PRESION A/F ASTM D=3/4""x1/2""",3.3772307692307693
MAT2449,"TAPON SOLDADO PVC PRESION A/F ASTM D=1/2""",0.7581538461538462
MAT2149,"REDUCCION SOLDADA PVC PRESION A/F ASTM D=1-1/2""x3/4""",3.5503076923076926
MAT2148,"REDUCCION PVC ASTM D=1-1/2""x1-1/4"" PRESION AGUA FRIA",2.7958461538461536
MAT2448,"TAPON PVC ASTM SOLDADO D= 1 1/4"" PRESION AGUA FRIA",3.4890769230769227
MAT2921,"TUBO H.F. 1 CAMPANA 2"" L= 1.00 m (MINITUBO)",243.58
MAT2472,"TEE H.F. 2"" x 2"" x 18"" C/CAMPANA",174.35
MAT0891,"CODO H.F. 45° D=2"" C/CAMPANA",84.59507692307693
MAT2316,"SIFON H.F. D=2""",127.47969230769232
MAT2923,"TUBO H.F. 1 CAMPANA 3"" L= 1,00 m (MINITUBO)",378.114
MAT2317,"SIFON H.F. D=3""",223.1156923076923
MAT3193,"YEE H.F. 4 x 2"" C/CAMPANA",251.77415384615384
MAT2925,"TUBO H.F. 1 CAMPANA 4"" L= 1.00 m (MINITUBO)",416.63215384615387
MAT0367,"ANILLO H.F. REDUCIDO 4""x 2""",107.85784615384615
MAT2319,"SIFON PVC P/AGUAS NEGRAS D=2""",9.778307692307692
MAT0388,"ANILLO PVC P/AGUAS NEGRAS REDUCIDO 4 x 2""",5.793384615384615
MAT2432,"TAPON DE REGISTRO H.F. D = 4""",118.20861538461538
MAT3107,"UNION UNIVERSAL H.G. D=3/4""",31.342923076923075
MAT3100,"UNION UNIVERSAL H.G. D=1""",40.43230769230769
MAT1681,"LLAVE DE COMPUERTA D=1""",194.6893846153846
MAT3102,"UNION UNIVERSAL H.G. D=1-1/4""",56.41723076923077
MAT1683,"LLAVE DE COMPUERTA D=1-1/4""",352.6229230769231
MAT3101,"UNION UNIVERSAL H.G. D=1-1/2""",64.87984615384615
MAT1682,"LLAVE DE COMPUERTA D=1-1/2""",425.65953846153843
MAT3104,"UNION UNIVERSAL H.G. D=2""",99.04353846153846
MAT1685,"LLAVE DE COMPUERTA D=2""",556.8464615384615
MAT3105,"UNION UNIVERSAL H.G. D=2-1/2""",162.66953846153848
MAT1686,"LLAVE DE COMPUERTA D=2-1/2""",1271.8613846153846
MAT3106,"UNION UNIVERSAL H.G. D=3""",233.44184615384614
MAT1687,"LLAVE DE COMPUERTA D=3""",1624.4843076923075
MAT1678,"LLAVE DE BOLA (ESFERICA) D=3/4""",150.38415384615382
MAT1671,"LLAVE DE BOLA (ESFERICA) D=1""",243.19692307692307
MAT1673,"LLAVE DE BOLA (ESFERICA) D=1-1/4""",397.6136923076923
MAT1672,"LLAVE DE BOLA (ESFERICA) D=1-1/2""",559.8656923076923
MAT1675,"LLAVE DE BOLA (ESFERICA) D=2""",849.3107692307692
MAT1676,"LLAVE DE BOLA (ESFERICA) D=2-1/2""",1767.5349230769232
MAT1677,"LLAVE DE BOLA (ESFERICA) D=3""",2175.5106153846154
MAT3108,"UNION UNIVERSAL H.G. D=4""",601.7833846153845
MAT1679,"LLAVE DE BOLA (ESFERICA) D=4""",3898.8367692307693
MAT3132,"VALVULA CHECK D=3/4""",125.13923076923078
MAT3124,"VALVULA CHECK D=1""",198.63369230769231
MAT3126,"VALVULA CHECK D=1-1/4""",346.11
MAT3125,"VALVULA CHECK D=1-1/2""",413.0990769230769
MAT3129,"VALVULA CHECK D=2""",630.3483076923077
MAT3130,"VALVULA CHECK D=2-1/2""",1389.5573846153845
MAT3131,"VALVULA CHECK D=3""",2120.3893846153846
MAT3123,"VALVULA CHECK 3/4"" CON FILTRO",117.93076923076923
MAT3117,"VALVULA CHECK 1"" CON FILTRO(MARACA)",201
MAT3119,"VALVULA CHECK 1-1/4"" CON FILTRO (MARACA)",349.216
MAT3118,"VALVULA CHECK 1-1/2"" CON FILTRO (MARACA)",417.2403076923077
MAT3120,"VALVULA CHECK 2"" CON FILTRO (MARACA)",635.8207692307692
MAT3121,"VALVULA CHECK 2-1/2"" CON FILTRO (MARACA)",1403.7558461538463
MAT3122,"VALVULA CHECK 3"" CON FILTRO (MARACA)",2135.4753846153844
MAT1403,"FLOTANTE DE BRONCE D=3/4""",83.18307692307691
MAT1398,"FLOTANTE DE BRONCE D=1""",128.42292307692307
MAT1399,"FLOTANTE DE BRONCE D=1-1/2""",334.1913846153846
MAT1401,"FLOTANTE DE BRONCE D=2""",577.9030769230769
MAT1402,"FLOTANTE DE BRONCE D=2-1/2""",651.4995384615385
MAT3150,"VALVULA TIPO FLOTANTE DE BRONCE D=3""",1068.9601538461538
MAT1680,"LLAVE DE BRONCE P/MANGUERA 1/2"" x 3/4""",91.77538461538461
MAT1669,"LLAVE CROMADO P/MANGUERA 1/2"" x 3/4""",105.03876923076923
MAT1812,"MEDIDOR DE FLUJO DE AGUA 3UM-20 D=3/4"" apto",158.91476923076922
MAT1811,"MEDIDOR DE AGUA 7MM25 D=1"" IMPORTADO",1384.8960000000002
MAT2430,"TAPON DE REGISTRO H.F. D = 2""",44.19092307692308
MAT2431,"TAPON DE REGISTRO H.F. D = 3""",75.57507692307692
MAT2421,TAPA PARA BAJANTE DUCTO PARA BASURA,708.6843076923077
MAT2321,SIFON UNIVERSAL DE PLASTICO,19.322923076923075
MAT1191,DESAGÜE PLASTICO SENCILLO,31.708615384615385
MAT0360,"ANILLO DE GOMA SELLOFLEX 2""",1.7181538461538464
MAT2363,SOPORTE DE UÑAS P/LAVAMANOS,16.61953846153846
MAT1692,LLAVE SENCILLA P/LAVAMANOS CR. D=1/2,201.52953846153846
MAT0701,"CANILLA MET. FLEXIBLE 1/2"" x 5/8"" Para WC.",126.95400000000001
MAT1645,LAVAMANOS BLANCO,498.46153846153845
MAT2292,"ROSETA D= 1/2"" PARA W.C. Y LAVAMANOS",7.032615384615385
MAT1670,"LLAVE DE ARRESTO CROMADA D. M=1/2"" x H=1/2",147.45046153846155
MAT1649,LAVAMANOS SHELBY BLANCO P/COLGAR,516.7209230769231
MAT1464,"GRIFERIA LAV. 4"" LINEA BRONX M/ACRILICAS",485.6384615384615
MAT1465,"GRIFERIA LAVAMANOS CROMADO 4""",401.33307692307693
MAT2315,"SIFON CROMADO D= 1-1/4""",90.25230769230768
MAT1913,PEDESTAL PARA LAVAMANOS,160.57630769230767
MAT1190,DESAGÜE CROMADO P/LAVAMANOS O URINARIO,6.005846153846154
MAT0560,"BRIDA PLANA BRONCE 4"",SELLO DE CERA Y TORNILLOS",425.4567692307692
MAT3184,W.C. CARABOBO COMPLETO COLOR PASTEL,461.1987692307692
MAT1859,"NIPLE DE H.G. 1/2"" X 2""",14.661538461538461
MAT3188,W.C. KINGSTON VENCERAMICA,1462.0876923076924
MAT3187,W.C. ELADIUS VENCERAMICA,1716.4418461538462
MAT3185,W.C. CARLTON BLANCO INC / FLUXOMETRO Y ASIENTO,4854.725384615385
MAT1857,"NIPLE DE H.G. 1 1/4"" X 3""",33.78923076923077
MAT3112,URINARIO COLOR BLANCO CON JUEGO,636.0006153846153
MAT0359,"ANILLO DE GOMA SELLOFLEX 1-1/2""",1.5306153846153845
MAT2314,"SIFON CROMADO D= 1-1/2""",81.91446153846154
MAT1691,LLAVE PUSH P/URINARIO,353.8796923076923
MAT3114,URINARIO SIDNEY VENCERAMICA,861.194923076923
MAT1391,"FLANGE 1-1/2"" PARA URINARIO",16.419999999999998
MAT0472,BIDET ALTIMA COLOR BLANCO,405.8663076923077
MAT1467,GRIFERIA P/BIDET.FP MANILLAS SATURNO 1,512.2958461538462
MAT0473,BIDET DIPLOMATICO BLANCO,820.1226153846154
MAT1466,GRIFERIA P/BIDET LINEA BRONX CROMADA,379.82184615384614
MAT2429,"TAPON DE REGISTRO BRONCE D=2""",20.10323076923077
MAT2194,"REJILLAS DE BRONCE D=2""x3"" (REJILLONES)",33.81938461538462
MAT2195,"REJILLAS DE BRONCE D=3""x4"" (REJILLONES)",41.302
MAT2193,"REJILLAS DE BRONCE D = 4"" x 6"" (REJILLONES)",76.79523076923077
MAT1250,DUCHA DE TELEFONO C/LLAVE DE ARRESTO CROMADA,346.21846153846155
MAT0692,CALENTADOR ELECTRICO RECORD DE 100 l,1913.2013846153845
MAT1354,EXTENSION C/ENCHUFE P/CALENTADOR,147.39584615384615
MAT3103,"UNION UNIVERSAL H.G. D=1/2""",24.760923076923078
MAT0693,CALENTADOR ELECTRICO RECORD DE 27 l,713.9423076923077
MAT0694,CALENTADOR ELECTRICO RECORD DE 35 l,838.7910769230768
MAT0695,CALENTADOR ELECTRICO RECORD DE 50 l,1267.8572307692307
MAT0696,CALENTADOR ELECTRICO RECORD DE 80 l,1401.2818461538463
MAT2318,"SIFON PLASTICO D=1-1/2"" P/BATEA FREGADERO",15.039076923076923
MAT0467,"BATEA GRANITO BLANCO 1,00mx0,50m",353.6553846153846
MAT1845,MORTERO CEMTO-ARENA 1:7 /INST. SANITARIAS EMBUTIDAS,400.7901538461538
MAT1469,"GRIFERIA P/FREGADERO CROMADO 8""",452.0249230769231
MAT1417,FREGADERO ACERO/INOX. 84 x 53 cm. 2 PONCHERA,1642.3006153846152
MAT1189,DESAGÜE CROMADO P/FREG. D/2 PONCHERAS,7.039538461538461
MAT1650,LAVAMOPAS DE GRANITO BLANCO PULIDO 40X50X30cm,279.0707692307692
MAT1651,LAVAMOPAS EN FIBRA DE VIDRIO - BLANCO,2912.2961538461536
MAT0469,BAÑERA MININEPTUNA BLANCO O COLOR SIN SISTEMA,6190.331538461538
MAT1462,GRIFERIA DE BAÑERA C/REGADERA FP MODELO STANDART,747.2138461538461
MAT2596,TOALLERA METALICA P/ATORNILLAR LONG. 60 cm.,131.75338461538462
MAT1541,JABONERA METALICA P/ATORNILLAR,107.74615384615385
MAT1248,DISPENSADOR BASCULANTE DE JABON LIQUIDO,174.46153846153845
MAT2045,PORTARROLLOS METALICO CROMADO ATORNILLABLE,61.16230769230769
MAT1430,GANCHO SENCILLO METALICO CROMADO ATORNILLABLE,8.083076923076923
MAT1426,GANCHO DOBLE METALICO CROMADO ATORNILLABLE,16.634923076923076
MAT3162,VASERA CEPILLERA METALICA P/ATORNILLAR,104.53492307692308
MAT2157,"REJILLA BRONCE P/PISO DRENAJE 2""A 3""",33.81938461538462
MAT2158,"REJILLA BRONCE P/PISO DRENAJE 3""A 4""",41.302
MAT2159,"REJILLA BRONCE P/PISO DRENAJE 4""A 6""",76.79523076923077
MAT2160,"REJILLA BRONCE TIPO CUPULA BRONCE 4""x 6""",62.78092307692308
MAT0244,AIRE ACONDICIONADO VENTANA 18.000 BTU / MARCA LG,4832.877538461538
MAT2615,"TORNILLO DE 1 1/2"" X 3"" LARGO CON CABEZA DE 3/4""",3.080461538461538
MAT0336,"ANGULO ESTRUCTURAL 30 mm X 3 mm L= 6 m (1,36 kgf/m)",117.51676923076923
MAT0242,AIRE ACOND.VENTANA 24.000 BTU 220V LG C/CTROL REMOTO,5237.419230769231
MAT0245,AIRE ACONDICIONADO VENTANA 24. 000 BTU / MARCA LG,4246.028
MAT0234,AIRE ACOND.COMPACT 208/1/60 1F 2T,25130.902153846153
MAT3160,VARILLAS DE PLATA AL 5% P/REFRIGERACION,40.602000000000004
MAT0235,AIRE ACOND.COMPACT 208/1/60 1F 3T,36671.471538461534
MAT0236,AIRE ACOND.COMPACT 208/1/60 1F 4T,46239.12769230769
MAT0237,AIRE ACOND.COMPACT 208/1/60 1F 5T,75846.438
MAT0240,AIRE ACOND.COMPACT 208/3/60 3F 5T,67528.15507692308
MAT0241,AIRE ACOND.COMPACT 208/3/60 3F 7.5T,113898.31076923077
MAT0238,AIRE ACOND.COMPACT 208/3/60 3F 10T,174762.092
MAT0239,AIRE ACOND.COMPACT 208/3/60 3F 15T,274642.678
MAT0975,CONDENSADORA D.VER. 208/1/60-1CIR/ 2T,19836.06369230769
MAT0978,CONDENSADORA D.VER.208/3/60-1 CIR/3T,22037.045076923077
MAT0979,CONDENSADORA D.VER.208/3/60-1 CIR/4T,24700.57830769231
MAT0980,CONDENSADORA D.VER.208/3/60-1 CIR/5T,34926.17615384616
MAT0981,CONDENSADORA D.VER.208/3/60-1 CIR/7.5T,99149.24384615384
MAT0976,CONDENSADORA D.VER.208/3/60-1 CIR/10T,104555.85338461539
MAT0977,CONDENSADORA D.VER.208/3/60-1 CIR/15T,215469.7886153846
MAT0455,"BARRA ROSCADA GALVANIZADA 1/4"" L= 2.00 m",9.306461538461537
MAT1347,EVAPORADORA T/GAB-P/VER 208/1/60 1F 2T,9597.291846153847
MAT1348,EVAPORADORA T/GAB-P/VER 208/1/60 1F 3T,6250.3310769230775
MAT1349,EVAPORADORA T/GAB-P/VER 208/1/60 1F 4T,18858.254153846156
MAT1350,EVAPORADORA T/GAB-P/VER 208/1/60 1F 5T,20601.27476923077
MAT1353,EVAPORADORA T/GAB-P/VER 208/3/60 3F 7.5T,47930.089384615385
MAT1351,EVAPORADORA T/GAB-P/VER 208/3/60 3F 10T,68874.98753846154
MAT1352,EVAPORADORA T/GAB-P/VER 208/3/60 3F 15T,99970.42907692307
MAT1370,FANCOIL 2TR EXP-DIRECT.220V/1F/1HP/MAC.TRANE KIT/COMP.,4834.237999999999
MAT1371,FANCOIL 6TR 230V/1F/AGUA HELADA/MAC:TRANE,9800.053692307692
MAT1235,"DIFUSOR 6""x6"" 1VIA/ALUM/S/CONTROL/ALETAS.RECTAS(DAR)",94.80476923076924
MAT2656,TRANSPORTE DE MATERIALES ( 1%),0.00015384615384615385
