Code,Staging Description,Matched Master Description,Staging Price,New Master Price
MAT1084,"CORTE DE TEE CONCRETO D= 6""","[FUZZY] CORTE TEE TUBO CONCRETO D = 6""",17.166153846153847,8.22
MAT0802,"CODO 45 GRADOS CONCRETO D=20 cm. (8"") P=19Kgf e=3.0cm",[NO MATCH],19.93492307692308,19.93492307692308
MAT1085,"CORTE TEE DE CONCRETO D=8""","[FUZZY] CORTE DE YEE TUBO DE CONCRETO D = 8""",21.014615384615382,9.88
MAT0991,"CONECTOR COPPERWELD 1,588 cm (5/8"")",[NO MATCH],17.601384615384614,17.601384615384614
MAT0986,CONDUCTOR SOLIDO DE COBRE # 4 AWG 188 Kgf/Km,[NO MATCH],209.9692307692308,209.9692307692308
MAT2046,POSTE 8.23 m (27Ã‚Â´) EC 116 Kg. 114-89mm. (TUBULAR),[NO MATCH],939.437076923077,939.437076923077
MAT0446,"BARRA COPPERWELD SIN CONECTOR 1,588 cm (5/8"") x 2,40 m",[NO MATCH],241.6655384615385,241.6655384615385
MAT2054,POSTE 8.23 m (27Ã‚Â´). EC 178 Kg. 140-114 mm. (TUBULAR),[NO MATCH],1209.6927692307693,1209.6927692307693
MAT2055,POSTE 9.14 m (30Ã‚Â´). EC 159 Kg. 140-114-89 mm. (TUBULAR),[NO MATCH],1363.9763076923075,1363.9763076923075
MAT2056,POSTE 9.14 m (30Ã‚Â´). EC 266 Kg. 168-140-114 mm (TUBULAR),[NO MATCH],1858.4386153846156,1858.4386153846156
MAT2047,POSTE 10.67 m (35Ã‚Â´). EC 223 Kg.168-140-114 mm (TUBULAR),[NO MATCH],1606.9696923076922,1606.9696923076922
MAT2590,TERMINAL NO AISLADO AWG 8 M6 LMTJ-8/6 DE CONDUCTORES,[NO MATCH],1.3561538461538465,1.3561538461538465
MAT2048,POSTE 10.67 m (35Ã‚Â´). EC 256 Kg.178-140-114 mm (TUBULAR),[NO MATCH],2416.174,2416.174
MAT2051,POSTE 11.28 m (37Ã‚Â´).EC 211 Kg 168-140-114 mm (TUBULAR),[NO MATCH],2444.087076923077,2444.087076923077
MAT2050,POSTE 11.28 m (37Ã‚Â´) EC 406 Kg. 219-168-114 mm (TUBULAR),[NO MATCH],3395.282153846154,3395.282153846154
MAT2052,POSTE 12.20 m (40Ã‚Â´).EC 284 Kg. 178-140-114 mm (TUBULAR),[NO MATCH],2418.339692307692,2418.339692307692
MAT0605,CABLE TF # 16 AWG,[NO MATCH],19.14907692307692,19.14907692307692
MAT2053,POSTE 12.20 m (40Ã‚Â´).EC 437 Kg. 219-168-140 mm.(TUBULAR),[NO MATCH],2601.6736923076924,2601.6736923076924
MAT0542,"BRAZO A.P. TIPO LATIGO SIMPLE, D=2"" PROYECCION=2,00m",[NO MATCH],177.22246153846152,177.22246153846152
MAT2067,POSTE METALICO HEXAGONAL PARA ALUMBRADO PUBLICO DE 6 m.,[NO MATCH],862.8781538461539,862.8781538461539
MAT1552,"JUEGO DE PERNOS DE FIJACION D=1"" 4 UNIDADES",[NO MATCH],321.13876923076924,321.13876923076924
